id,title,publication_date,description,channel_id,channel_title,viewCount,likeCount,favoriteCount,commentCount,url
1M9wBkuZ16U,"구글의 갑질,  논란의 인앱결제 강제정책",2021-06-09T04:14:07Z,"-제대로 세금조차 내지 않고 있는 글로벌 사업자에게 우리 기업과 창작자들이 값비싼 통행세를 지불 할 이유가 없습니다-

2021.6.7 최고위원회의 모두발언 전문입니다
■ 김용민 최고위원
글로벌 기업 구글에 의한 막대한 국부유출과 글로벌 갑질 문제를 지적하고자 합니다. 구글은 오는 10월부터 모든 콘텐츠 앱에 대해서 30%의 수수료가 부가 되는 인앱결제를 강제 적용한다고 발표했습니다. 현재 구글의 운영시스템인 안드로이드의 국내 점유율은 80% 이상을 차지하고 있습니다. 구글의 콘텐츠 앱 관련 국내 총 매출액은 2019년 기준 약 6조 원에 이릅니다. 30% 수수료가 부과되는 인앱결제가 시행되면 구글의 매출액은 더욱 확대될 것입니다. 국내 앱 시장에서 지배적 위치를 차지하는 구글의 일방적인 인앱결제 강제 적용으로 국내 사업자가 구글에게 지불해야 할 수수료는 대폭 상승하게 됩니다. 이는 우리 국민의 부담으로 이어져 막대한 국부유출이 발생할 것입니다. 또한 일부 전문가들이 우려하는 바와 같이 국내 콘텐츠 사업 성장의 결실을 세금도 제대로 내지 않고 있는 글로벌 사업자가 그대로 가져가 버린다면 국내 관련 산업 경쟁력 악화는 물론 장기적으로 디지털 종속화라는 결과로 이어질 것입니다.

한국창작스토리작가협회는 성명서를 통해 ‘창작자들의 창작 의지를 꺾고 국내 창작생태계를 뿌리부터 흔들 구글 인앱결제 시스템 의무화를 강력히 반대한다’며, ‘구글의 정책은 창작의 피 땀 어린 노력에 무임승차 하겠다는 말과 다르지 않다’라고 주장했습니다. 제대로 세금조차 내지 않고 있는 글로벌 사업자에게 우리 기업과 창작자들이 값비싼 통행세를 지불 할 이유가 없습니다. 미국·EU·호주·인도 등에서 이러한 불공정 행위와 반독점에 대해 논의를 시작하거나 문제점을 지적하는 결과를 내놓고 있습니다. 우리 정부와 국회에서도 이러한 글로벌 갑질에 대한 대책을 마련해야 합니다. 현재 국회에서는 해당 상임위인 과방위를 중심으로 이 문제를 논의하고 있습니다. 국익과 직결된 시급한 사안입니다. 조속한 논의와 함께 야당의 초당적인 협조가 필요합니다.

또한 지난 4월 7일 조 바이든 미국 행정부는 OECD 135개국에 서한을 보내 다국적 기업들이 국가별로 걷은 매출액에 기반해 해당 정부에 세금을 납부하는 새로운 조세체계를 제안한 바 있습니다. 그리고 지난 5일 G7 재무장관들이 다국적 기업들에 대하여 매출 발생국에 최소 20% 납세하는 방안에 대해 합의하였습니다. 우리 정부도 한국에서 막대한 수익을 벌어들이기도 제대로 세금을 내지 않고 있는 애플, 구글, 페이스북, 아마존 등 글로벌 IT 기업들이 정당한 세금을 납부하도록 적극적인 조세정책을 마련해야 할 것입니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,937,153,0,22,https://www.youtube.com/watch?v=1M9wBkuZ16U
1N6yqHk4lm0,전국노인위원장 후보 기호2번 최락도,2022-11-09T09:21:29Z,"*업로드 순서는 연설순서입니다 
*영상 마지막 부분에 투표일정 안내가 있습니다",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,602,42,0,6,https://www.youtube.com/watch?v=1N6yqHk4lm0
1NAV7a9Ras0,"이재명 당대표, 조국혁신당 조국 당대표 접견 생중계",2024-03-05T02:47:21Z,"#더불어민주당 #이재명 #당대표 #조국혁신당 
2024년 3월 5일 화요일 오전 11시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6682,1320,0,118,https://www.youtube.com/watch?v=1NAV7a9Ras0
1oEUtL41oDk,"윤석열 후보, 안 나오면 나오게 하겠습니다 #shorts",2021-12-22T02:16:09Z,12월 22일 송영길 상임선대위원장 중앙선거대책위원회의 발언중,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3028,342,0,18,https://www.youtube.com/watch?v=1oEUtL41oDk
1OJDPESdVZg,#김웅 #조성은 통화 속 '우리'는 #국민의힘 #검찰 의 연합이라는 뜻 아니겠습니까?,2021-10-08T00:44:36Z,"#고발사주 #김웅 #손준성 #

2021.10.8
송영길 당대표 최고위원회의 발언",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,692,204,0,22,https://www.youtube.com/watch?v=1OJDPESdVZg
1otneFRlPUA,"서울·부산 재보궐선거 D-155, 민주당의 전략은?",2020-11-03T02:57:58Z,"#더불어민주당 #이슈딜리버리 #박수현 #정태호
2020년 11월 3일 화요일 오전 11시 15분 생중계.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1792,358,0,14,https://www.youtube.com/watch?v=1otneFRlPUA
1pF4miBMHss,윤석열 내각 후보자 모두 퇴장감입니다,2022-04-29T05:11:08Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2527,462,0,43,https://www.youtube.com/watch?v=1pF4miBMHss
1ptCuEd2YH0,정책조정회의 생중계 - 3월 9일,2023-03-09T00:55:23Z,"#더불어민주당 #정책조정회의
2023년 3월 9일 목요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1870,620,0,5,https://www.youtube.com/watch?v=1ptCuEd2YH0
1pUgS9s8mwE,경남 현장선대위 생중계 - 더불어민주당,2024-03-25T01:42:23Z,2024년 3월 25일 월요일 오전 10시,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6801,1086,0,25,https://www.youtube.com/watch?v=1pUgS9s8mwE
1q6mfmM54i0,🔥국회신입의 패기🔥 채해병특검법 즉각 수용하라!,2024-05-10T06:25:40Z,"#채해병특검법 #특검 #초선 #더불어민주당 

국민의 이름으로 요구합니다.
하나, 윤석열 대통령은 지금이라도 조건 없이 채 해병 특검을 수용하라!
하나, 22대 총선 민의를 수용하고 국정 기조를 전면적으로 전환하라!
오늘부터 우리 더불어민주당 초선 당선인들은 채해병 특검법 관철을 위한 비상행동에 돌입합니다. 국민과 당원 동지 여러분의 많은 관심과 성원을 부탁드립니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,9860,796,0,38,https://www.youtube.com/watch?v=1q6mfmM54i0
1q7ZlFP2nXo,"충북 타운홀 미팅 생중계 - 국민속으로, 경청투어",2022-12-14T11:39:32Z,"#충북 #타운홀미팅 #이재명 
2022년 12월 14일 저녁 7시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2025,695,0,11,https://www.youtube.com/watch?v=1q7ZlFP2nXo
1QcDGrToT8k,[씀:칭찬해LIVE] 조국 영장 기각!! 🐶소리 금지,2019-12-27T06:29:44Z,"[씀:LIVE] 12월 27일 금요일
김현 사무부총장, 최민희 청와대 정책기획위원 출연",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,12378,2931,0,50,https://www.youtube.com/watch?v=1QcDGrToT8k
1ql9fzu48C4,#안중근 의사마저 왜곡하다니 #역사왜곡 #동양평화론,2023-03-27T07:10:39Z,#안중근의사 #최고위원회의 #장경태 #더불어민주당,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4452,518,0,13,https://www.youtube.com/watch?v=1ql9fzu48C4
1R-48jwZ9oQ,[씀:LIVE] 민주당 인재영입 15호 발표 - 임오경,2020-01-30T02:27:58Z,"#우생순 #인재영입 #임오경
2020년 1월 30일 목요일 오전 10시반 LIVE",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,16103,2562,0,134,https://www.youtube.com/watch?v=1R-48jwZ9oQ
1SkQek5xieQ,[행정수도 토론회] 국토 다극화 구상과 부울경 메가시티 추진 방향,2020-09-16T06:09:28Z,"#더불어민주당 #행정수도 #토론회

국가균형발전과 행정수도 완성 대토론회
- 국토 다극화 구상과 부울경 메가시티 추진 방향 

❏ 토론회 개요
 ❍ 일 시 : 2020. 9. 16. (수) 10:00 
 ❍ 장 소 : 더불어민주당 부산시당 대회의실
 ❍ 주 최 : 더불어민주당 국가균형발전 및 행정수도 완성 TF
 ❍ 주 관 : 더불어민주당 부산시당･울산시당･경남도당
 ❍ 좌 장 : 김두관 국회의원 (토론회 책임의원)
 ❍ 발 제 : ①「국가균형발전과 행정수도」– 김동주 전 국토연구원장
                ②「다극화시대 동남권 산업일체화를 통한 미래성장전략」– 김병진 부산산업과학혁신원장
 ❍ 토 론 : ① 초의수 신라대학교 교수
                ② 박향로 국가균형발전위원회 위원(울산 중구 지역위원장)
                ③ 남종석 경남연구원 연구위원
                ④ 이일균 전 경남도민일보 편집국장
                ⑤ 김영수 산업연구원 부원장",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1133,131,0,47,https://www.youtube.com/watch?v=1SkQek5xieQ
1sps6tRT5CQ,"허위 재산신고로 경기도민 우롱한 김은혜 후보, 후보직에서 내려오십시오",2022-05-30T08:42:26Z,#경기도 #김은혜 #거짓,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,21149,2627,0,130,https://www.youtube.com/watch?v=1sps6tRT5CQ
1UFBw4T1fNo,[사전투표하고 일해요] #프로그래머 편,2021-03-30T04:00:00Z,"#사전투표하고일해요​​ 시리즈 여섯 번째!

""저는 이제 버그 잡으러 가보겠습니다~!!""

4월 2~3일,
사전투표하고 일해요!!

- 재보궐선거 투표일정
사전투표 : 4월 2일(금) 3일(토) 오전 6시~오후 6시
 본 투표 :   4월 7일(수) 오전 6시~오후 8시",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,985,88,0,9,https://www.youtube.com/watch?v=1UFBw4T1fNo
1vEWqq3BDQw,사과가 먼저이지 돈이 먼저가 아니다 - 양금덕 할머니,2022-12-28T08:48:13Z,#더불어민주당 #양금덕할머니 #이재명 #임선숙 #윤석열 #일본,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1388,370,0,13,https://www.youtube.com/watch?v=1vEWqq3BDQw
1VPVxpOxUM0,"정세균이 ""이광재 너 나와"" 외친 이유 #대선경선 #국민면접",2021-07-01T08:05:44Z,"#국민면접 #대통령선거 #예비경선
7월 1일 국민면접 1탄 라이브 하이라이트  
*본 영상은 후보들 간의 공정성을 위해 입장부터 퇴장까지의 부분을 일체의 보정 없이 편집했습니다. 유튜브 채널 재생목록 및 업로드 순서는 기호 순이며 알림은 나가지 않았습니다",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,447,53,0,10,https://www.youtube.com/watch?v=1VPVxpOxUM0
1vsCd5gY0D8,재명 후보가 어린시절 기본소득으로 사먹고 싶었던 것은 바로 ○○!!,2021-11-30T05:18:02Z,"대전충남 일정을 마무리 하며 깜짝 현장취재!! 
만약 어린시절 어린이기본소득이 있었다면 사먹고 싶었던 것 대공개!",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2110,441,0,25,https://www.youtube.com/watch?v=1vsCd5gY0D8
1VY2gOkVEe4,대한민국의 더 나은 세상을 위해 투표해주십시오! #대통령선거 #투표,2022-03-09T02:16:39Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2429,341,0,24,https://www.youtube.com/watch?v=1VY2gOkVEe4
1vZwgJmkNbE,이태원 참사에 대한 정부여당의 패륜적 망언들 #정청래,2022-12-14T08:05:52Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5173,525,0,28,https://www.youtube.com/watch?v=1vZwgJmkNbE
1wNF8w9ycYw,좋은 거는 무조건 주장해 놓고 나중엔 모르겠다? 이런 태도 정치인으로서 옳지 않습니다,2022-05-26T14:30:03Z,#더불어민주당 #계양을 #보궐 #이재명,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,548379,13776,0,1155,https://www.youtube.com/watch?v=1wNF8w9ycYw
1XiPi56oMMk,"전세사기, 정부 직무유기! 전세사기특별법 개정안 반드시 통과시키겠습니다ㅣ최고위원회의",2024-05-17T00:35:20Z,2024년 5월 17일 금요일 오전 9시,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3264,709,0,89,https://www.youtube.com/watch?v=1XiPi56oMMk
1xZpiVB1Dcs,이재명 당대표 기자회견 생중계,2023-01-30T02:51:09Z,"#더불어민주당 #이재명 #당대표 #기자회견
2023년 1월 30일 월요일 오전 11시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,49911,4175,0,252,https://www.youtube.com/watch?v=1xZpiVB1Dcs
1z2o-e_RtHo,"[씀: 싸이다 짤] 패스트트랙 지정 당일, 문재인 대통령의 반응은? ★최측근(?) 단독 인터뷰★",2019-05-02T08:59:51Z,"[씀: 우린 이런 싸이다 짤]

문재인 대통령의 최측근(?) 권혁기 전 춘추관장
그리고 정청래가 예측한 

패스트트랙 법안 지정 통과 당일, 문재인 대통령의 반응은? 
(성대모사 1도 안 비슷한건 안 비밀...)


전체 영상 보기:
https://youtu.be/FnHr7u0AZ3c",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5260,710,0,31,https://www.youtube.com/watch?v=1z2o-e_RtHo
1z4WtGppZMc,"전북 찾아가는 국민보고회 생중계 - 국민속으로, 경청투어",2023-01-26T11:47:08Z,"#전북 #국민보고회 #이재명
2023년 1월 26일 목요일 오후 7시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2351,615,0,20,https://www.youtube.com/watch?v=1z4WtGppZMc
1z5VXOrNsmw,제주 합동연설회·결과발표!  #대선후보 #더불어민주당 #경선,2021-10-01T09:21:18Z,2021년 10월 1일 금요일 오후 4시 Live,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,57723,2816,0,87,https://www.youtube.com/watch?v=1z5VXOrNsmw
1ZLljmM9GOQ,일본의 원전 오염수 방출 문제에 답을 못 하는 박완수 후보,2022-05-23T13:46:34Z,#더불어민주당 #경남도지사후보 #박완수,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4108,496,0,50,https://www.youtube.com/watch?v=1ZLljmM9GOQ
1ZyeFwwpcug,[씀] 더불어민주당 제22차 온택트(Ontact) 의원총회(2020.11.24),2020-11-24T05:33:20Z,"#더불어민주당 #이낙연 #의원총회
2020년 11월 24일 오후13시00분
00:00 영상시작
00:20 이낙연 더불어민주당 당대표
02:46 김태년 더불어민주당 원내대표",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1671,194,0,55,https://www.youtube.com/watch?v=1ZyeFwwpcug
2-TWg4_CUMI,[초대박!]🔈더불어민주당 제20대 대통령 후보자 선출 #국민선거인단 모집광고 대개봉,2021-07-08T05:14:41Z,"기획·제작 : 대선경선기획단 홍보소통분과
#국민선거인단 #제20대대통령후보자 #더불어민주당 
국민선거인단신청 링크: win.theminjoo.kr",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6084,343,0,107,https://www.youtube.com/watch?v=2-TWg4_CUMI
2_3sIKJRoYM,최고위원회의 생중계 - 2월 17일,2023-02-17T01:14:09Z,"#최고위원회의 #더불어민주당
2023년 2월 17일 금요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3118,1059,0,29,https://www.youtube.com/watch?v=2_3sIKJRoYM
20TcP31zF5k,[씀:대수다LIVE] 패스트트랙 기소 타이밍 무엇? 저희는 왜 ㅎ,2020-01-02T07:37:27Z,"#더불어민주당 #대변인 #홍익표 #홍카콜라
[씀:대변인들의 수다LIVE] 2020년 1월 2일 목요일",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,18116,4202,0,92,https://www.youtube.com/watch?v=20TcP31zF5k
21PW_l5-jhk,또 TV토론 무산.. #윤결렬 #런석열 #윤도망 #Shorts,2022-02-07T02:09:31Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5587,543,0,43,https://www.youtube.com/watch?v=21PW_l5-jhk
21Z-ST7VS4M,3월 10일 민주당 최고위원회의,2021-03-10T00:57:58Z,"#더불어민주당  #최고위
3월 10일 수요일 오전 9시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1807,291,0,35,https://www.youtube.com/watch?v=21Z-ST7VS4M
23Qu5ASLXfc,"표 받으러 집 찾아가는 인도, 싸우자! 화났다! 이탈리아 - 한국 선거를 본 외국인 1부",2021-03-27T10:02:14Z,"재보궐 특집 2부작 
한국 선거를 본 외국인 제 1편
[외국의 선거철]

투표하라고 집 문앞까지 찾아가는 인도
나는 화가났다!  싸우자! 이탈리아

#인도 #이탈리아  #선거철",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1919,270,0,25,https://www.youtube.com/watch?v=23Qu5ASLXfc
24oWbA9mZNE,16명을 살린 세종시의 슈퍼맨,2021-01-10T02:54:19Z,"#세종시 #슈퍼맨 #시민영웅 #히어로 #그때그사람
팍팍하고 건조한 세상 속, 마치 영화와 같은 ‘히어로’의 등장!
우리는 ‘그때 그 사람’을 기억하고 있다!

작년 9월, 심폐소생술로 한 생명을 구한 김영우 님.

평범한 모습으로 일상 속에 숨어있는 ‘히어로’를 만나 당시의 상황과 그렇게 행동할 수 있었던 이유에 대해 들어본다.

기획:델리민주
제작: 프로섬",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2181,275,0,49,https://www.youtube.com/watch?v=24oWbA9mZNE
26BOYVNl-4Q,[씀: 대수다 Live] 나경원 망언과 승리게이트에 대해 이야기해보겠습니다,2019-03-14T03:33:08Z,"[씀: 대변인들의 수다] 3월14일 Live

- 나경원 원내대표 망언 논란
- 패스트트랙 개혁법안 3법! 공수처법부터 5.18왜곡처벌법까지, 승리게이트와의 연관성은?!!",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3304,585,0,73,https://www.youtube.com/watch?v=26BOYVNl-4Q
26eUbAPgj3U,당대표 후보 박용진 - 전북 합동연설회,2022-08-20T08:15:27Z,"#박용진 #합동연설회
2022년 8월 20일 토요일 오후 4시 30분
*재생목록 순서는 연설순서입니다",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,295,20,0,19,https://www.youtube.com/watch?v=26eUbAPgj3U
26pG53QuzfY,"대통령 취임 2주년 기자회견, 국민의 명령을 받들 마지막 골든타임ㅣ최고위원회의",2024-05-08T01:09:57Z,2024년 5월 8일 수요일 오전 9시 30분,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3412,781,0,44,https://www.youtube.com/watch?v=26pG53QuzfY
27n1Vttt9fY,충북 보은군옥천군영동군괴산군 이재한 후보 지지유세 생중계 - 이재명 상임공동선대위원장,2024-04-05T02:30:56Z,2024년 4월 5일 금요일 11:00,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,25868,3885,0,96,https://www.youtube.com/watch?v=27n1Vttt9fY
27U0-Loa6LA,송영길 상임선대위원장 강원 인제군 원통 유세 생중계,2022-02-17T09:23:09Z,"#강원도 #기호1번 #경제대통령 #이재명 #송영길
2022년 2월 17일 목요일 오후 5시 40분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1601,404,0,68,https://www.youtube.com/watch?v=27U0-Loa6LA
29GmuvTafXg,[씀:싸이다Live] 정은혜 의원 출연! 왜 20대 국회의원은 없는걸까요?,2019-11-26T06:15:48Z,"[씀:우린 이런 싸이다LIVE]  11월 26일 화요일
정청래 전 의원, 정은혜 의원 출연

- 젊은 여성 정치인, 정은혜
- 비례대표 국회의원직 승계, 정은혜에게는 불리한 상황이다?
- 20대 국회 종료까지, 정은혜 의원에게 주어진 8개월
- '정은혜 생활법' 12개 법안, 그리고 '라떼파파법'과 '조두순 접근금지법'
- 총선기획단, 청년들의 정치 참여 필요성",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3275,760,0,16,https://www.youtube.com/watch?v=29GmuvTafXg
29VKYSWDaV8,[씀] 이낙연 당대표 교섭단체 연설 핵심정리,2020-09-07T07:37:09Z,"#더불어민주당 #이낙연 #교섭단체

9월 7일 이낙연 당대표 교섭단체 대표연설 요약본
영상제공: 국회방송",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,13136,676,0,138,https://www.youtube.com/watch?v=29VKYSWDaV8
2AcS5YrPsvs,국가비전과 정부혁신! '석학에게 듣는다' 생중계,2022-01-17T04:59:10Z,"#성경륭 #박진영 #문명재 
2022년 1월 17일 월요일 오후 1시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1429,374,0,126,https://www.youtube.com/watch?v=2AcS5YrPsvs
2AIPwkS9y4Y,박용진·김한규 출연! 내 삶을 바꾸는 공정경제 3법 - 이·반·통 3편,2020-11-26T05:40:56Z,"#더불어민주당 #공정경제3법 #박용진
11월 26일 목요일 오후 2시 생중계!!
이것은 반드시 통과시켜야 한다 3편- 공정경제 3법 특집
박용진 국회의원, 김한규 법률대변인 출연",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1753,211,0,23,https://www.youtube.com/watch?v=2AIPwkS9y4Y
2B42Fiy4oxg,지역은 1번! 비례는 3번!,2024-04-01T04:54:11Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1910,375,0,42,https://www.youtube.com/watch?v=2B42Fiy4oxg
2bXQfpH4i0c,[씀:임시정부 수립 100돌] 1편 대한민국 임시정부의 수립 - 박광일 작가,2019-04-10T04:17:22Z,"오는 4월 11일은 대한민국 임시정부가 수립된 지 100주년이 되는 날입니다.

대한민국 임시정부 27년의 발자취를 쫓는 탐방기, 「제국에서 민국으로」의 저자 박광일 작가가 임시정부의 이야기를 생생하게 들려드립니다",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1800,243,0,11,https://www.youtube.com/watch?v=2bXQfpH4i0c
2CP_18m8p9Q,[의사소통TV 7회] 박원순의 시계는 거꾸로 간다!,2019-12-09T04:58:49Z,"갈수록 젊어지는 박원순 시장, 그 비밀(?)을 밝힌다. 

본인의 모습(?)에 걸맞는 ‘서울시 청년정책’으로 살펴보는 청년에 대한 생각. 그리고 향후 정치행보를 가늠할 수 있는 정치철학까지. 

덤으로 ‘구독 3만 기념 이벤트’, 가면을 쓴 '복면 음악치료사'를 맞춰라! (이벤트 내용은 ‘커뮤니티'를 확인하세요)",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4000,1067,0,65,https://www.youtube.com/watch?v=2CP_18m8p9Q
2cT22YVmQUg,수십 건 이상되는 전관예우 제의 모두 거절했습니다,2022-05-18T13:13:14Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,515245,18888,0,339,https://www.youtube.com/watch?v=2cT22YVmQUg
2d4MBINwu0Y,尹대통령의 공포정치를 깨야합니다,2023-01-16T07:15:56Z,#더불어민주당 #최고위원회의 #박홍근 #정청래 #고민정 #윤석열,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,7189,474,0,13,https://www.youtube.com/watch?v=2d4MBINwu0Y
2daNYnRugTA,[씀] 10월 26일 민주당 최고위원회의 생중계,2020-10-26T00:29:33Z,"#더불어민주당 #매주월수금 #최고위원회의
2020년 10월 26일 월요일 오전 9시 생중계.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2556,422,0,27,https://www.youtube.com/watch?v=2daNYnRugTA
2DD8ZvVZiTQ,11월 30일 민주당 최고위원회의 생중계,2020-11-30T01:06:16Z,"#더불어민주당 #최고위원회의 #매주월수금
11월 30일 월요일 오전 9시 30분 생중계!!",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2628,534,0,54,https://www.youtube.com/watch?v=2DD8ZvVZiTQ
2dNXRBtFl54,팩트에 기반한 돈 나눠먹은 '그분들' 정리,2021-10-18T03:20:16Z,"#국민의힘 #대장동 #그분들
경기도 국정감사에서 더불어민주당 백혜련 의원의 '그분들' 정리 발언
2021.10.18

영상출처: 국회방송NATV",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3952,306,0,57,https://www.youtube.com/watch?v=2dNXRBtFl54
2DqOI08qf1E,'홍보대행사' KBS가 묻지 않았던 질문 모음.zip #윤석열 #신년대담,2024-02-13T08:27:20Z,"#김건희 #김건희특검 #김건희디올 #디올백 #kbs #홍익표 #더불어민주당 

윤석열 정권의 오만과 독선을 심판하고 민주당이 제대로 된 정책, 유능한 정치로 정부·여당에 실망한 국민들께 희망을 드리도록 하겠습니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5079,658,0,31,https://www.youtube.com/watch?v=2DqOI08qf1E
2e8d9t_GNBU,문재인 정권에 대한 보복수사 시작한 윤석열 정부,2022-06-15T02:23:01Z,#우상호 #박상혁 #윤석열 #한동훈,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6003,518,0,43,https://www.youtube.com/watch?v=2e8d9t_GNBU
2EMJqQU2Exg,더불어민주당 정책조정회의 생중계 - 7월 27일,2023-07-27T01:00:47Z,"#정책조정회의 #생중계 
2023년 7월 27일 목요일 오전 9시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2561,447,0,9,https://www.youtube.com/watch?v=2EMJqQU2Exg
2Eppw9WaWjc,"조정식 특별출연!!!! 야, 너두 한국판 뉴딜 알 수 있어!",2020-07-28T06:30:56Z,"#더불어민주당 #조정식 #뉴딜 
7월 29일 수요일 오후 3시 첫 방송!!
국민의 삶에 직접적으로 영향을 줄 한국판 뉴딜 홍보 프로그램! 각 담당위원장 및 전문가 출연예정!

씀에서 만나요!!",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2088,253,0,28,https://www.youtube.com/watch?v=2Eppw9WaWjc
2ErVuPe4QQE,총선까지 달려갑니다! 실시간 후보자 영상인터뷰!!! (feat.장경태·강선우·도종환·임오경),2020-04-02T12:29:22Z,"#더불어민주당 #국회의원선거 #후보 
2020년 4월 2일 저녁 8시 생중계

-오늘의 출연자-
 서울  동대문구을👉🏻 💙장경태💙
 서울  강서구갑👉🏻 💙강선우💙
 충북  청주시흥덕구👉🏻 💙도종환💙
 경기 광명시갑👉🏻 💙임오경💙

진행: 황희두 공동선대위원장, 박성민 청년대변인",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,9537,1129,0,27,https://www.youtube.com/watch?v=2ErVuPe4QQE
2FgueLN0p_c,기호 2번 김두관! 추석 인사 드립니다💙,2021-09-16T05:37:01Z,"#김두관 #추석 #한가위 #민주당경선
민족 대명절, 추석입니다.
추석 연휴에도 승리를 위해 힘차게 뛰고있을 경선 후보자들이 
브이로그로 직접 추석 인사를 전합니다.

코로나19로 인해 명절의 많은 풍경이 바뀌었지만,
마음만큼은 풍요롭고 따뜻한 한가위 보내시기 바랍니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3020,144,0,25,https://www.youtube.com/watch?v=2FgueLN0p_c
2FoEmmmsmPY,최고위원회의 생중계 - 3월 31일,2023-03-31T00:37:53Z,"#최고위원회의 #더불어민주당
2023년 3월 31일 금요일 오전 9시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3850,856,0,99,https://www.youtube.com/watch?v=2FoEmmmsmPY
